CO_FIPS,FC_GROUP,FAC_MAY_SAT,FAC_JUN_SAT,FAC_JUL_SAT,FAC_AUG_SAT,FAC_MAY_SUN,FAC_JUN_SUN,FAC_JUL_SUN,FAC_AUG_SUN,FAC_MAY_WEAVG,FAC_JUN_WEAVG,FAC_JUL_WEAVG,FAC_AUG_WEAVG,FAC_MAY_WDAVG,FAC_JUN_WDAVG,FAC_JUL_WDAVG,FAC_AUG_WDAVG
1,Arterial,1.132555519537455,1.139709335011645,1.1163815894573939,1.1240884634376251,0.9286848714456806,0.9352605204774468,0.9165301944970309,0.9216111103956648,1.0306086937035586,1.03747305714196,1.0164442263926188,1.0228380131897188,1.1026229121848197,1.1096724553490966,1.0866781211905248,1.0957558549631543
1,Freeway,1.0341754,1.1409983,1.1848828500000004,1.0898165499999999,1.2336636,1.3610922,1.4134419000000003,1.3000377000000003,1.1339705199999999,1.2511015399999998,1.29922083,1.19498089,0.9234620000000001,1.018849,1.0580355000000004,0.9731464999999999
3,Arterial,1.065433404641519,1.1261551341358826,1.1319473811153329,1.1227361610269517,0.8041108002421405,0.8520657308759508,0.8569933042071589,0.8476173679027446,0.9347526119577273,0.9890894160508527,0.9944493676267115,0.9851564305832167,1.0763072392441957,1.1305424549375003,1.1322383171064918,1.128679558830029
3,Freeway,1.0816346822236111,1.2131270510490482,1.295712192524167,1.2312972954916672,1.0435581595893961,1.1712823722263779,1.2514439007157265,1.1889104338867147,1.0626017499920395,1.192210373322129,1.2735838711515344,1.2101095361132157,0.9789822870908671,1.097746703196726,1.1712367634470755,1.1134187538784492
5,Arterial,1.0245702445089537,1.1610974603968176,1.2796709259583128,1.2237538299814208,0.7282020796189829,0.8248257923922412,0.9076956869673273,0.8677186678900101,0.8763755213749852,0.9929472985147195,1.0936652094660608,1.0457203675858135,1.0656811647282125,1.152638531503646,1.212418981602528,1.1903944792076284
7,Arterial,1.0862886635374622,1.1721646465381685,1.182855367571178,1.1532992582824402,0.8669992881471897,0.9390089250025434,0.9490263766351206,0.9227804857825117,0.9766051689669358,1.055544176552579,1.0658976143382632,1.0379980246202796,1.0687074565608592,1.1435941847324567,1.1495091262904613,1.1280844056871873
7,Freeway,0.9263259503624347,0.9348574216612373,0.9113108371514548,0.9418772926334017,0.667152371330571,0.673325158211137,0.6563539053830261,0.6784273940598811,0.7966962701663387,0.8040479839485067,0.7837901646229856,0.8101086790544371,1.145027085619879,1.1555966646870734,1.1264801464641432,1.1643130436515423
9,Arterial,1.2322417584992984,1.6846156897014577,1.7952870203244065,1.5791370765482744,1.0672281360776785,1.4638183546468138,1.5611322549420827,1.3715278763328502,1.149692504657615,1.574154644251127,1.6781421194789623,1.4752745822204147,1.0589034890126943,1.4394637724557025,1.5320718995367455,1.350420633557645
11,Arterial,0.9380419037660447,0.9483223200637206,0.9267852020339313,0.9501700385853878,0.6395684631267646,0.647663662538365,0.6333264839216393,0.648639907068179,0.7887994755109353,0.7979869708842577,0.7800498868144098,0.7993989684653497,1.124296714949382,1.1344411855454544,1.1079519114275038,1.1371330097654389
11,Freeway,0.9567224414852682,0.9804787726657331,0.9715289953179883,0.9789670280017203,0.674290079741702,0.6912118589331406,0.6849714579785118,0.6901939784028184,0.8155018314953961,0.8358407708196343,0.8282458350901666,0.8345759896279891,1.098646749336156,1.1252496004706443,1.113206196264446,1.1230105588656771
13,Arterial,1.1401642622663304,1.23602213716674,1.2593318470797967,1.2219505293218587,0.9240212142883071,1.0042925545339554,1.024626236596706,0.9926907870129887,1.0320626807288944,1.1201242399298643,1.1419453864595575,1.1072886590693614,1.039938585087065,1.1191963321360427,1.1351208636905408,1.105022943433877
15,Arterial,1.157109704023955,1.2976914552680172,1.3316274132236212,1.2602644951229458,0.9663865645068462,1.085683865075138,1.1145892746096895,1.053420755241548,1.0616986267803754,1.191631801570245,1.223050895873335,1.1567884086357518,1.0312275742476102,1.1529491464921282,1.1815391292516773,1.120573404602114
15,Freeway,1.18548382,1.3838145199999998,1.39428052,1.2601064,1.1391563900000001,1.32973654,1.33979354,1.2108627999999997,1.16237674,1.35684164,1.36710364,1.2355447999999998,1.10959292,1.2952271199999998,1.30502312,1.1794384
17,Arterial,1.2248148808567523,1.3933712170954167,1.443154362610561,1.3045806824355615,1.1569607701735916,1.3121972933772974,1.3572796227463337,1.227467741334423,1.190858884614705,1.3527491587176381,1.4001803927844116,1.2659920789859005,1.1272675614127454,1.2699955342028535,1.3107861194094033,1.1874678245251113
19,Arterial,1.5180618281369673,1.4328244742122835,1.365309900886396,1.2550658370521401,1.4451522857399963,1.3629364033506262,1.298313380529897,1.1936361637623416,1.481599341259901,1.3978711290176304,1.331802022498609,1.2243425726879265,1.2620982533532104,1.1958642838248965,1.1417131049941547,1.049164824453326
19,Freeway,1.18548382,1.38381452,1.39428052,1.2601064,1.1391563900000001,1.32973654,1.3397935400000003,1.2108628,1.16237674,1.35684164,1.36710364,1.2355448,1.10959292,1.29522712,1.30502312,1.1794384
21,Arterial,1.0518451896356442,1.1431513818653054,1.1626972483975486,1.1430557478621801,0.8179534247730402,0.8942541764816826,0.9125031634576881,0.8935437425389949,0.9348783253313101,1.0186783936463677,1.037574739463464,1.0182750934030178,1.086748355205761,1.1499454471278123,1.1542283359929475,1.149050954622866
21,Freeway,1.0373393029028268,1.1353775695039803,1.1757212513157893,1.095196719063004,1.160758812661234,1.2734388915205495,1.319992413246561,1.2254152850288271,1.0990970999092926,1.2044610272050804,1.2479116362819258,1.1603568224204468,0.9429260493407541,1.0310662253429637,1.067142866426746,0.9951722798987176
23,Arterial,1.1239116510131393,1.1782928123715144,1.1775578563988633,1.160563879707237,0.9108681111771163,0.9559980107467999,0.956018692431257,0.9411118958051401,1.0173624363014402,1.0671154832063396,1.0667578496172827,1.0508084640559903,1.0671744914301402,1.1148116750932964,1.1118804989826099,1.0995426973929407
23,Freeway,1.0297353373502711,1.1286369232584752,1.1675100924735227,1.0819162188498699,1.1853035255915023,1.2995973450747613,1.3446345396933945,1.2455617529639087,1.1075353919107196,1.2141349893834898,1.2560910076142342,1.1637559110558973,0.9379955328100361,1.0278922779261572,1.0631770605698694,0.985444186050079
25,Arterial,1.181456542385128,1.2935456505982104,1.3425006458110285,1.2435454395118346,1.115656008764544,1.2165579136086149,1.26052943676608,1.1685600992250762,1.1485502461121,1.2550433264042065,1.3015056360571258,1.2060445423082786,1.1171304911876034,1.208893427460748,1.2488955997657938,1.1597379978041702
27,Arterial,1.154233741619073,1.1943159006497976,1.1871799647642254,1.1755137508408093,0.9500267749348253,0.9833351490871405,0.9776642803924499,0.9676672170116093,1.0521109217174656,1.088804320662011,1.0824004980719053,1.0715696768068945,1.0687144317548323,1.1036252061241303,1.0958120604952515,1.086970183519207
27,Freeway,1.0389075619279888,1.1485923629859338,1.1914317498020306,1.0951423550338035,1.2307078925708799,1.3601115535794046,1.4111385518766715,1.2972487602522174,1.1348589228582286,1.2544085554025908,1.3013438608864958,1.1962495238972566,0.9292832335654916,1.027492709432648,1.065760023275364,0.9795982670281166
29,Arterial,1.1430917601779942,1.3214963876832064,1.3876641745246487,1.3205068452923305,0.9469814460986771,1.1047378181261942,1.1660208368538925,1.1069322483854167,1.0450016180030504,1.2130787148049746,1.2768042332622844,1.2136833171143986,1.0265030882184114,1.1573418420966042,1.1962206517779752,1.1454752043943535
29,Freeway,1.09722546,1.25684916,1.31994873,1.2960587399999999,0.8314455599999999,0.95240376,1.00021878,0.98211564,0.9642843,1.1045678,1.16002215,1.1390267,1.0308572999999999,1.1808258,1.24010865,1.2176637000000001
31,Arterial,1.2262445120015961,1.3637090855081566,1.3958260807043947,1.2636016427098686,1.1657725036980984,1.2963702899787828,1.3268996051296877,1.2012516327629446,1.1959786918390383,1.3300047722109978,1.3613270696366209,1.2323951976898573,1.1449604866275154,1.2706509249606326,1.3005225880831286,1.1787570222134844
33,Arterial,1.232682013916403,1.9582024998876646,2.75268389751643,2.338433958615167,0.939205404496346,1.4679403406524547,2.0376781692710133,1.7436657186596416,1.0859223941672222,1.713031287084606,2.3951178677944176,2.0409994835002516,0.8557537337625658,1.2534591634348018,1.687848893857632,1.4598768680850913
35,Arterial,0.9233544805225211,0.9330044831939442,0.9133105278663356,0.9364618347104334,0.6396258048504613,0.6482233169213928,0.6354550894926485,0.6509413626143722,0.7814865809030981,0.7906103088616999,0.774379318167087,0.7936980017798325,1.1175200338069566,1.124371224567121,1.0983858198459646,1.127635279697317
35,Freeway,0.9181206935525621,0.9439335001362162,0.938492346743881,0.9459194094198746,0.6649066338703439,0.6845105014194607,0.6810971360534103,0.6863204099372426,0.7914975049414296,0.8142056066289214,0.8097785870924085,0.8161035763130778,1.1002718703311485,1.128890069914098,1.1209667085771389,1.130479896281001
37,Arterial,1.2046352234647035,1.301942971934432,1.3304162714876657,1.2229054327476971,1.1459379174071154,1.2384263029026155,1.2655050588134065,1.1632781353322292,1.1752707428497784,1.270166102792914,1.2979416751964246,1.1930750943477062,1.1422857099250932,1.2329121036485227,1.2600324540595427,1.1593530487491952
39,Arterial,1.1418121965619261,1.282641322936872,1.314336960549113,1.2495173896739653,0.9418460428464128,1.0611923684854099,1.0884932131742713,1.0330304433136437,1.0417836083116174,1.1718650151268117,1.2013617068715061,1.1412234771636471,1.0385726886861628,1.1597375391884641,1.1855771395146362,1.1315530958445301
41,Arterial,1.1109327888670864,1.1895282803616678,1.1985652006552416,1.1599591251558152,0.9050499325667901,0.972786495032362,0.9819033900390584,0.9461077373050696,1.0079596930629984,1.0811223288940301,1.0901985381825423,1.0529994970311372,1.0768888387896514,1.1466779570955183,1.1522382332525938,1.1206854870113632
41,Freeway,1.18548382,1.38381452,1.3942805199999997,1.2601064,1.1391563900000001,1.32973654,1.33979354,1.2108627999999997,1.16237674,1.35684164,1.3671036399999998,1.2355448,1.10959292,1.29522712,1.30502312,1.1794384
43,Arterial,0.9134424824455316,1.1295460692192485,1.2637078118497547,1.2019200483074726,0.7530004318584531,0.9418440402382541,1.0598682689910963,1.0058519867791706,0.8332361703404378,1.035715512648824,1.1618136707866746,1.1039104287629489,0.923684726780655,1.1030029546373208,1.2124312554269285,1.1611843486644855
43,Freeway,1.0434034319296739,1.2391155137017702,1.3554599837750063,1.3105528051807545,0.909034634563185,1.0811006412470807,1.1848846457198727,1.1445703651994183,0.9762168947756644,1.160105648528479,1.2701698007236564,1.2275591035283737,0.9838488918161027,1.1673828781696953,1.2754412920054046,1.233915301911406
45,Arterial,1.0503905995257714,1.0927736676870154,1.0926784562749046,1.0966374655809041,0.7781058219890105,0.8096811149479496,0.809221248998944,0.8108891243600835,0.9142367123513399,0.9512156015473805,0.9509385569537133,0.9537520458031896,1.0867489807424082,1.1254704452519666,1.1217049224020184,1.1300333855553135
45,Freeway,1.191023759387947,1.3073853477620632,1.3455715266374033,1.3266551555291581,1.0750808461064,1.1829502413981328,1.219033824504575,1.2004146720121696,1.1330258885738047,1.2451380262742457,1.2822716193601873,1.263504699101799,0.9671933453929075,1.0561498090914263,1.0840052587396505,1.071660756118875
47,Arterial,1.1062058734033895,1.1653556324180636,1.1671873333914433,1.149054727969063,0.8832461036204801,0.9321523539232074,0.9344966222338172,0.9183274187460412,0.9946986241810925,1.0487240368529833,1.0508114829312727,1.0336616857633665,1.0667058753643615,1.118566348938373,1.1175105720132479,1.104683872164767
49,Arterial,0.9688444593123499,0.9977208111615686,0.9856186581999082,0.9963738609746794,0.6931328473053832,0.7169855545558328,0.7093905505632141,0.7151364862107672,0.8309795948101679,0.8573435239377549,0.847494972917069,0.8557457130519766,1.1059208411915105,1.1290167577105568,1.1113941299949988,1.1289659156460763
49,Freeway,0.9871808692187258,1.01382123341173,1.0075302846045693,1.0080470354998547,0.7306034525570403,0.7515167823661738,0.74762783402725,0.7465594512314477,0.858895238411963,0.8826721898771156,0.8775822418329386,0.8773063915290328,1.0759690456496078,1.1044423661674037,1.0972037037003046,1.0984793790389293
51,Arterial,1.0943229142421345,1.2133172466900346,1.2500523107005044,1.2111742543673925,0.8424877267369849,0.9407609580356247,0.9718877334130467,0.937769517373133,0.9683821960556106,1.0770133888052822,1.1109442207287235,1.0744476609755373,1.0443400349126986,1.1426996323463754,1.16845626014291,1.1390737815219205
51,Freeway,0.9865090799999999,1.14379636,1.2123548699999998,1.19401827,0.7424722800000001,0.86085076,0.91244967,0.89864907,0.8644906800000001,1.0023235600000002,1.06240227,1.0463336699999999,0.9918352800000001,1.1499717600000001,1.21890042,1.2004648199999999
53,Arterial,1.0296886016654268,1.0078724075257814,0.9847802760837913,1.001756215877455,0.6379608365734943,0.6276306166788365,0.6153049458804032,0.6222618159840332,0.8337864624375789,0.8177145053255239,0.8000067126079076,0.8119720734919875,1.0853447494392219,1.0616774434094427,1.0368906652131382,1.0556695165840781
53,Freeway,1.0255928794761673,1.093628990198663,1.1195381326181377,1.0745690702629518,0.982919826084848,1.0553333641240292,1.0841817807665008,1.032392779627921,1.0042911174638673,1.0745191598468509,1.101899372995316,1.0535179688497809,0.994929605628622,1.0562452047758968,1.0788886597611667,1.0393474818670092
55,Arterial,1.2416471195642538,1.4010178319034883,1.4344205661106604,1.2876930491920653,1.180028108957233,1.3314088759587837,1.3631504018771108,1.223755979930821,1.210799665901338,1.366168915150121,1.398739953513259,1.2556844992088254,1.1475887913061402,1.292433000642093,1.3231980961756855,1.1891471553845854
57,Arterial,0.9590174735189062,0.9804565553235487,0.9654624135017525,0.9805838484151876,0.6774965335521802,0.6951848029688007,0.6859816228827943,0.6949877344937383,0.818245376668788,0.8378083455056442,0.8257097042840564,0.8377735982316555,1.1126622866895777,1.1315036392674385,1.1107724741060192,1.1321322821135833
57,Freeway,1.0206435529224307,1.0682349246906755,1.0794393496024695,1.0693252002161127,0.792511102997859,0.831892357895402,0.8427582844588725,0.8329591409105881,0.906590109506521,0.9500773934153934,0.9611130588242617,0.9511559652658127,1.050237759681122,1.0967943713004666,1.106237529529746,1.0976539010684259
